Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
49,0,95,0,50,5,39,44,0,1
43,0,95,0,44,0,46.0,44,2,1
45,0,95,0,44,-13,33.0,44,2,1
41,-3.0,95,0,44,-18,47.0,44,2,1
44,0,95,0,44,0,51,44,82,1
41,0,77,0,44,0,51,44,82,1
37,0,76,0,44,0,39,44,16.0,1
45,-3.0,76,0,44,0,51,44,2,1
42,0,95,0,44,0,37.0,44,0,1
81,0,95,0,44,0,4.0,105.0,102.0,1
95,0,76,0,44,2,39,51,82,1
78,0,95,0,44,0,4.0,129.0,82,1
95,0,95,0,44,0,69.0,51,12.0,1
46,0,95,0,44,1,51,44,0,1
51,0,95,0,44,18,31.0,44,0,1
55,0,95,0,44,30,23.0,44,12.0,4
95,0,95,0,44,0,51,44,42,4
45,0,77,0,44,-16,31.0,44,2,1
37,0,95,0,44,5,51,44,4.0,1
37,0,95,0,44,-12,46.0,44,82,1
43,0,95,0,44,0,45.0,47,2,1
58,0,95,0,44,0,30.0,44,0,1
56,0,95,0,44,2,51,51,48.0,4
51,0,95,0,44,1,36.0,44,0,1
55,0,95,0,44,0,41,42,2,1
95,0,95,0,44,31,66.0,44,12.0,1
36,0,77,0,44,0,41,44,0,1
50,0,95,0,50,0,36.0,44,0,1
83,0,95,0,44,0,4.0,44,88.0,1
52,0,95,0,44,0,37.0,44,0,1
56,0,95,0,44,5,36.0,40,82,4
37,0,95,0,44,0,42,44,14.0,1
45,0,95,0,44,0,41,51,2,1
42,0,95,0,44,0,48.0,44,0,1
37,0,76,0,44,17,40,44,14.0,1
46,0,95,0,44,5,41,44,0,1
38,0,95,0,44,-20,63.0,44,2,1
82,0,95,0,44,-23,3.0,91,88.0,1
49,0,95,0,50,5,36.0,44,82,1
42,0,95,0,44,0,38.0,44,2,1
45,0,95,0,44,23,40,44,0,1
46,0,95,0,44,1,32.0,44,0,1
43,0,95,0,44,-18,37.0,44,2,1
37,0,95,0,44,0,71.0,44,4.0,1
47,0,95,0,44,0,36.0,44,0,1
37,0,95,0,44,0,43.0,44,24.0,1
44,0,77,0,44,4,33.0,44,0,1
50,0,95,0,50,0,29.0,44,82,1
50,-4.0,95,0,44,0,51,44,0,1
95,0,95,0,44,0,26.0,44,82,1
44,0,95,0,44,0,46.0,44,0,1
51,0,95,0,44,16,36.0,44,0,1
44,0,95,0,44,8,59.0,51,0,1
44,0,77,0,44,0,33.0,44,82,1
55,0,95,0,44,0,30.0,44,2,1
45,0,95,0,44,0,37.0,44,0,1
37,0,95,0,44,-13,39,51,16.0,1
37,0,95,0,44,0,51,44,2,1
95,0,95,0,44,0,43.0,44,2,1
37,0,95,0,44,0,51,44,10.0,1
56,0,91,0,44,1,35.0,44,0,1
37,0,95,0,44,0,56.0,51,26.0,1
37,0,95,0,44,-30,51,44,28.0,1
37,0,95,0,44,-23,51,44,18.0,1
55,0,95,0,44,-1,41,44,12.0,4
95,0,95,0,44,16,51,44,82,4
37,0,95,0,44,3,51,44,40,1
95,0,95,0,44,-6,40,44,82,4
48,-5.0,95,0,44,0,39,44,2,1
55,0,95,0,44,0,26.0,44,2,1
46,0,95,0,44,12,32.0,44,0,1
41,0,95,0,44,25,46.0,44,0,1
44,0,95,0,44,7,41,44,82,1
55,-1,95,0,44,0,40,44,12.0,4
37,-4.0,95,0,44,0,38.0,44,4.0,1
53,0,95,0,44,1,35.0,51,0,1
37,-9.0,95,0,44,0,69.0,44,0,1
46,0,95,0,44,6,34.0,51,0,1
37,0,95,0,44,0,43.0,44,26.0,1
95,0,95,0,44,0,50,44,0,1
55,0,95,0,44,0,21.0,103,82.0,1
95,0,95,0,44,-11,53.0,44,2,1
37,0,76,0,44,-6,40,44,18.0,1
95,0,95,0,44,0,42,51,0,1
95,0,95,0,44,0,38.0,44,0,1
95,0,95,0,44,0,39,44,0,1
43,0,95,0,44,0,42,44,0,1
56,0,95,0,44,5,42,44,4.0,4
37,0,95,0,28,9,42,51,8,1
37,0,77,0,44,-11,51,44,16.0,1
38,0,95,0,44,0,51,44,0,1
44,0,95,0,44,0,35.0,44,2,1
37,0,76,0,44,4,40,40,0,1
76,-2.0,95,0,44,0,4.0,121.0,116.0,1
55,-1,95,0,44,0,43.0,44,14.0,4
46,-1,95,0,44,0,40,44,0,1
53,0,95,0,44,5,32.0,44,0,1
37,-1,95,0,44,19,68.0,44,2,1
37,0,95,0,44,0,52.0,44,16.0,1
79,0,95,0,44,-21,4.0,127.0,122.0,1
95,0,95,0,44,0,40,50,10.0,4
45,0,95,0,44,0,51,51,2,1
49,-3.0,95,0,50,0,40,40,0,1
37,-6.0,95,0,44,0,69.0,51,4.0,1
56,0,95,0,44,30,51,44,62.0,4
46,0,95,0,44,0,35.0,44,0,1
55,-1,77,0,44,0,22,51,40,4
41,0,95,0,44,-21,38.0,44,2,1
95,0,95,0,44,0,58.0,44,82,1
37,0,95,0,44,27,59.0,51,2,1
37,0,95,0,28,22,67.0,44,8,1
58,0,95,0,44,0,27.0,51,82,1
43,0,95,0,44,0,42,44,0,1
45,0,95,0,44,0,44,44,2,1
95,0,91,0,44,0,35.0,44,0,1
39,-1,77,0,44,0,38.0,44,0,1
37,-2.0,95,0,44,0,45.0,44,82,1
95,0,95,0,44,0,23.0,44,2,1
37,0,76,0,44,-17,40,44,82,1
53,0,77,0,44,0,25.0,44,2,1
37,0,77,0,44,0,51,44,22.0,1
37,0,95,0,44,-30,60.0,44,16.0,1
41,0,95,0,44,-18,51,44,2,1
95,0,95,0,44,-18,2,51,32.0,1
56,0,95,0,44,0,22,51,50,1
49,0,95,0,44,-22,33.0,44,2,1
42,-3.0,77,0,44,0,36.0,44,0,1
49,0,76,0,50,0,27.0,44,0,1
37,0,77,0,44,0,40,44,4.0,1
55,0,95,0,44,0,39,44,82,4
43,0,95,0,44,0,38.0,40,82,1
95,-2.0,95,0,44,0,44,44,2,1
37,0,95,0,44,0,37.0,51,14.0,1
37,0,95,0,44,0,40,44,16.0,1
39,-2.0,77,0,44,-1,37.0,44,0,1
39,-2.0,95,0,44,-1,68.0,44,0,1
49,0,95,0,50,2,41,44,0,1
55,0,95,0,44,0,40,44,16.0,4
38,0,95,0,44,0,68.0,44,0,1
43,0,95,0,44,0,42,51,2,1
55,0,95,0,44,0,37.0,44,8,4
37,0,95,0,28,0,69.0,44,8,1
40,0,95,0,44,0,70.0,44,2,1
37,0,95,0,44,0,69.0,44,14.0,1
49,0,95,0,44,0,30.0,44,2,1
56,0,95,0,44,0,40,44,4.0,4
95,0,95,0,44,0,43.0,44,0,1
95,0,95,0,28,0,38.0,44,8,1
37,0,77,0,44,217,39,44,2,1
44,0,95,0,44,3,41,51,0,1
51,0,95,0,44,26,51,44,0,1
58,0,91,0,44,0,32.0,44,2,1
37,0,95,0,44,4,46.0,44,24.0,1
37,0,76,0,44,-16,39,44,14.0,1
37,0,95,0,44,0,42,50,82,1
53,0,91,0,44,1,38.0,44,0,1
38,0,95,0,44,0,51,44,82,1
41,0,95,0,44,-6,41,44,82,1
37,0,95,0,44,3,60.0,44,4.0,1
41,0,95,0,44,23,43.0,44,0,1
46,0,95,0,44,1,57.0,44,0,1
55,0,95,0,44,0,33.0,44,0,1
66,0,95,0,44,0,43.0,44,2,1
95,0,95,0,44,0,51,44,0,1
56,0,95,0,44,23,51,44,82,1
55,0,95,0,50,-22,41,44,6.0,4
46,0,95,0,44,0,35.0,44,0,1
56,-1,95,0,44,2,36.0,44,0,1
95,0,95,0,44,0,41,44,82,4
37,0,95,0,44,7,44,51,82,1
48,0,95,0,44,0,61.0,44,2,1
67,-1,95,0,44,0,43.0,42,82,1
37,0,76,0,44,0,39,44,82,1
44,0,76,0,44,-29,51,44,2,1
37,0,95,0,44,0,58.0,51,14.0,1
37,0,95,0,28,-10,51,50,8,1
37,0,95,0,44,0,45.0,44,2,1
44,0,95,0,44,13,37.0,51,0,1
44,-1,76,0,44,0,31.0,51,0,1
39,0,77,0,44,0,38.0,44,0,1
37,0,95,0,44,-18,42,44,36.0,1
37,0,95,0,44,-30,42,51,36.0,1
56,0,95,0,-22,0,25.0,105.0,80.0,4
37,0,76,0,28,-1,40,44,8,1
56,0,95,0,44,0,43.0,44,18.0,4
53,0,95,0,44,24,28.0,44,0,1
43,0,95,0,44,22,39,44,0,1
95,0,95,0,44,15,43.0,44,18.0,1
95,0,95,0,44,-21,26.0,44,2,1
44,-1,95,0,44,4,1,44,32.0,1
56,0,77,0,44,-30,21.0,44,58.0,4
43,0,95,0,44,-10,41,44,2,1
95,0,95,0,44,6,41,44,0,1
45,-1,95,0,44,0,36.0,44,2,1
51,0,95,0,44,10,27.0,44,0,1
43,0,95,0,44,0,43.0,44,2,1
41,0,95,0,44,3,37.0,44,0,1
37,0,77,0,44,0,51,44,54.0,1
95,0,77,0,44,10,40,51,18.0,1
44,0,95,0,44,9,1,44,30.0,1
37,0,95,0,44,23,42,44,22.0,1
48,0,95,0,44,0,38.0,40,2,1
52,-1,95,0,44,0,29.0,44,0,1
47,0,95,0,44,0,42,44,0,1
43,-4.0,95,0,44,-11,37.0,44,2,1
41,-3.0,76,0,44,-19,35.0,44,2,1
55,0,95,0,44,-21,23.0,44,34.0,4
37,0,95,0,44,13,42,51,30.0,1
49,0,95,0,44,-6,34.0,44,2,1
44,0,95,0,44,13,43.0,42,0,1
37,0,95,0,44,-1,44,44,16.0,1
37,0,95,0,44,-11,39,44,2,1
37,0,77,0,44,0,41,44,44,1
37,0,95,0,28,0,69.0,51,8,1
37,0,76,0,44,7,39,50,12.0,1
53,-1,95,0,44,-30,49.0,50,82,1
37,0,95,0,44,0,58.0,44,14.0,1
50,0,95,0,50,0,37.0,51,2,1
55,0,95,0,44,0,21.0,44,32.0,4
41,0,95,0,44,0,46.0,44,82,1
95,0,95,0,44,0,67.0,44,12.0,1
41,0,95,0,44,-21,51,47,2,1
37,0,95,0,44,11,51,44,16.0,1
45,0,95,0,44,0,44,44,0,1
37,-3.0,77,0,44,11,39,44,0,1
37,0,76,0,44,9,51,44,16.0,1
51,-1,95,0,50,-14,36.0,44,2,1
55,0,77,0,44,5,51,44,82,1
39,-4.0,95,0,44,0,40,44,0,1
45,0,95,0,44,0,40,42,2,1
37,0,95,0,44,0,45.0,51,4.0,1
50,-1,95,0,50,0,37.0,44,0,1
95,0,95,0,50,0,51,47,6.0,4
49,0,77,0,50,0,28.0,51,0,1
43,0,95,0,44,-13,41,44,2,1
95,0,95,0,44,0,45.0,44,2,1
56,0,95,0,44,0,33.0,44,0,1
37,0,77,0,44,0,39,44,2,1
95,0,95,0,44,-16,41,51,2,1
45,0,95,0,44,0,38.0,44,0,1
39,0,77,0,44,0,37.0,51,0,1
41,-1,95,0,44,0,45.0,47,2,1
37,0,77,0,44,0,40,44,2,1
45,-4.0,95,0,44,14,42,44,0,1
95,0,76,0,44,0,51,44,0,1
37,0,95,0,44,0,45.0,44,2,1
95,0,95,0,44,0,41,44,82,4
37,0,76,103,44,1,39,44,14.0,1
81,0,95,0,44,23,51,105.0,102.0,1
55,0,95,0,44,0,51,44,14.0,4
51,0,95,0,44,10,51.0,50,0,1
82,0,95,0,44,2,4.0,128.0,124.0,1
37,0,95,0,44,0,44,44,42,1
47,-3.0,95,0,44,0,35.0,44,0,1
95,0,95,0,44,-12,41,44,12.0,4
37,0,77,0,44,6,40,44,6.0,1
48,-4.0,95,0,44,0,59.0,44,2,1
45,0,95,0,44,24,33.0,51,0,1
95,-1,95,0,44,25,40,44,0,1
44,0,95,0,44,15,35.0,44,0,1
54,0,95,0,44,0,51,44,0,1
56,0,95,0,44,-15,23.0,44,2,1
76,0,95,0,44,-23,51,125.0,120.0,1
41,-4.0,95,0,44,-13,57.0,44,2,1
95,0,95,0,44,9,41,51,0,1
95,0,95,0,44,-13,42,44,82,1
42,0,95,0,44,0,37.0,44,0,1
37,0,77,0,44,4,40,51,12.0,1
56,-1,95,0,44,-6,22,44,82,4
76,0,95,0,44,20,5.0,122.0,118.0,1
43,0,95,0,44,0,44,44,2,1
43,-5.0,95,0,44,0,37.0,44,2,1
37,0,95,0,44,23,43.0,44,30.0,1
45,0,76,0,44,0,31.0,51,2,1
37,-2.0,95,0,44,-10,37.0,44,2,1
55,0,95,0,44,-11,23.0,44,32.0,4
95,0,95,0,44,14,51,44,14.0,4
55,0,95,0,50,4,41,47,6.0,4
37,0,95,0,44,0,45.0,44,22.0,1
95,-5.0,95,0,44,0,42,44,2,1
51,0,95,0,50,-6,51,44,2,1
49,0,95,0,50,0,30.0,44,0,1
46,-4.0,95,0,44,0,40,40,0,1
95,0,95,0,44,0,35.0,51,2,1
55,0,95,0,44,12,23.0,44,30.0,4
55,0,95,0,44,-11,42,44,8,1
95,0,95,0,44,0,3.0,44,96.0,1
43,0,95,0,44,0,36.0,44,2,1
41,0,95,0,44,-6,48.0,50,2,1
44,-3.0,95,0,44,0,2,44,34.0,1
37,0,77,0,44,24,40,44,0,1
43,0,95,0,44,0,51,44,0,1
48,-2.0,95,0,44,0,53.0,44,2,1
95,0,95,0,44,0,45.0,44,4.0,1
95,0,95,0,44,19,31.0,44,0,1
56,0,95,0,44,23,42,51,82,1
43,0,95,0,44,29,36.0,44,0,1
45,0,95,0,44,0,43.0,44,0,1
37,0,95,0,44,2,68.0,44,2,1
95,0,95,0,44,3,4.0,123.0,118.0,1
48,0,95,0,50,30,46.0,44,0,1
37,0,95,0,28,0,62.0,51,8,1
82,0,95,0,44,9,3.0,51,84.0,1
55,0,95,0,44,-28,51,44,16.0,4
41,0,95,0,44,0,42,44,0,1
37,0,95,0,44,9,51,44,4.0,1
85,0,95,0,44,-19,3.0,44,82.0,1
37,0,95,0,44,0,41,44,26.0,1
37,0,95,0,44,7,69.0,44,0,1
56,0,76,0,44,21,20.0,44,58.0,4
56,0,95,0,44,0,22,44,12.0,4
46,0,95,0,44,-30,51,44,2,1
55,-3.0,95,0,44,0,23.0,51,82,4
56,0,95,0,44,0,25.0,44,68.0,4
51,0,95,0,44,27,30.0,44,0,1
41,0,95,0,44,14,45.0,44,0,1
43,0,95,0,44,23,37.0,44,0,1
55,0,95,0,44,13,23.0,44,82,4
55,0,95,0,44,0,38.0,44,50,4
49,0,95,0,44,-18,47.0,44,2,1
56,0,95,0,44,0,41,44,2,1
47,-2.0,95,0,44,0,43.0,44,0,1
51,10,95,0,50,0,45.0,47,2,1
55,0,77,0,44,23,51,51,38.0,4
56,0,76,0,44,0,20.0,44,58.0,4
55,0,95,0,44,0,38.0,44,82,1
41,0,95,0,44,8,51,44,0,1
95,0,95,0,44,0,31.0,44,0,1
55,0,95,0,-24,-10,51,108.0,82,4
47,0,95,0,44,0,39,51,0,1
95,0,95,0,44,0,32.0,44,2,1
57,-1,95,0,44,0,31.0,44,82,1
43,0,95,0,44,0,38.0,40,82,1
41,0,95,0,44,7,41,44,0,1
41,0,95,0,44,0,42,44,2,1
44,0,95,0,44,3,33.0,44,82,1
37,0,95,0,44,0,46.0,44,6.0,1
95,0,95,0,44,-23,28.0,51,2,1
95,0,95,0,44,-11,43.0,44,82,1
55,0,95,0,44,-20,42,44,14.0,4
42,0,95,0,44,0,41,44,2,1
43,0,95,0,44,0,46.0,44,0,1
56,0,95,0,50,0,39,44,6.0,4
44,0,95,0,44,15,51,44,0,1
42,0,77,0,44,0,35.0,44,0,1
56,0,95,0,44,29,42,44,10.0,1
37,0,95,0,44,0,67.0,44,14.0,1
95,0,76,0,44,-16,35.0,44,2,1
37,0,95,0,44,-20,43.0,44,82,1
95,0,95,0,44,0,23.0,51,2,1
46,0,77,0,44,-30,31.0,44,2,1
50,0,95,0,50,0,37.0,44,0,1
47,0,95,0,44,0,55.0,51,0,1
37,0,95,0,44,4,57.0,44,28.0,1
37,0,77,0,44,-12,40,44,32.0,1
46,-1,77,0,44,2,51,51,0,1
44,0,95,0,44,0,36.0,44,82,1
44,0,95,0,44,22,1,44,30.0,1
37,0,76,0,44,0,39,51,0,1
44,0,76,0,44,6,32.0,44,0,1
37,0,95,0,44,0,58.0,44,82,1
49,0,95,0,50,17,40,44,0,1
37,0,95,0,44,0,71.0,44,12.0,1
44,0,95,0,44,-18,52.0,44,2,1
42,-4.0,95,0,44,0,38.0,51,0,1
40,-5.0,95,0,44,0,51,42,2,1
44,0,95,0,44,7,1,44,36.0,1
56,0,95,0,44,0,40,42,82,1
37,0,95,0,44,0,51,44,32.0,1
37,-2.0,77,0,44,0,39,44,0,1
53,-1,95,0,44,0,27.0,51,0,1
41,-3.0,95,0,44,0,38.0,44,0,1
49,-1,77,0,44,0,28.0,44,0,1
55,0,95,0,44,0,23.0,51,48.0,4
52,0,95,0,44,0,30.0,44,0,1
46,0,95,0,44,-25,32.0,44,2,1
42,0,77,0,44,-1,35.0,44,0,1
45,0,95,0,44,0,45.0,44,2,1
37,0,95,0,44,0,57.0,44,30.0,1
37,0,95,0,44,0,45.0,44,82,1
45,0,95,0,44,30,33.0,44,0,1
38,0,95,0,44,8,54.0,44,22.0,1
49,0,95,0,50,7,30.0,51,0,1
38,0,95,0,44,0,54.0,44,22.0,1
41,0,95,0,44,2,41,44,82,1
55,0,77,0,44,0,22,44,40,4
39,0,95,0,44,0,41,44,0,1
37,0,76,0,44,16,39,50,12.0,1
43,-1,95,0,44,27,39,44,0,1
45,0,95,0,44,0,40,42,2,1
51,0,95,0,44,9,33.0,44,0,1
49,-1,95,0,44,5,38.0,44,0,1
95,-1,77,0,44,0,28.0,44,2,1
95,0,76,0,44,29,33.0,44,0,1
37,0,95,0,44,-23,38.0,44,14.0,1
46,0,76,0,44,-30,30.0,44,2,1
37,0,95,0,44,-20,43.0,51,2,1
56,0,95,0,44,9,27.0,51,0,1
55,-9.0,95,0,44,-13,19.0,44,60,4
49,0,95,0,50,0,32.0,51,0,1
41,0,95,0,44,0,37.0,44,82,1
56,0,95,0,44,0,29.0,44,82,1
43,0,77,0,44,0,34.0,44,82,1
37,0,95,0,44,0,64.0,44,8,1
38,0,95,0,44,2,37.0,44,0,1
43,-1,95,0,44,0,44,44,2,1
43,0,76,0,44,0,32.0,51,2,1
45,0,95,0,44,0,48.0,44,0,1
37,-1,95,0,44,0,43.0,42,0,1
55,-2.0,95,0,44,0,42,44,82,4
46,-1,95,0,44,0,33.0,44,0,1
51,-1,95,0,44,3,38.0,44,0,1
47,0,95,0,44,0,39,44,0,1
55,0,95,0,44,-27,38.0,44,40,4
49,0,95,0,50,27,38.0,44,0,1
37,0,76,0,44,-16,39,40,82,1
81,0,95,0,44,8,4.0,126.0,82,1
37,0,95,0,44,24,57.0,44,26.0,1
95,0,95,0,44,0,25.0,44,2,1
44,-6.0,95,0,44,0,44,44,0,1
95,0,77,0,44,0,22,44,40,4
37,0,77,0,44,-6,40,44,10.0,1
41,0,95,0,44,7,37.0,44,0,1
95,0,95,0,44,0,51,44,16.0,1
41,0,95,0,44,0,41,44,2,1
37,0,76,0,44,-1,39,40,82,1
56,0,95,0,-22,0,25.0,105.0,80.0,1
55,0,95,0,44,5,23.0,44,46.0,4
51,0,95,0,44,11,31.0,44,0,1
48,-5.0,95,0,44,0,53.0,44,82,1
51,-4.0,95,0,44,0,27.0,44,82,1
95,0,95,0,44,15,42,51,4.0,4
55,0,95,0,44,0,23.0,44,48.0,4
56,0,95,0,44,10,40,51,2,1
44,0,95,0,44,0,1,44,32.0,1
56,0,95,0,44,0,40,44,4.0,4
46,0,95,0,44,3,35.0,44,0,1
37,0,76,0,44,0,39,44,14.0,1
52,0,95,0,44,0,36.0,44,0,1
42,0,95,0,44,2,37.0,44,0,1
50,0,95,0,50,0,28.0,44,0,1
47,-6.0,95,0,44,0,36.0,44,0,1
37,0,95,0,44,14,60.0,44,0,1
56,0,76,0,44,0,20.0,44,62.0,4
78,0,95,0,44,0,51,126.0,122.0,1
44,0,95,0,44,5,1,44,34.0,1
39,0,77,0,44,0,39,44,0,1
44,0,95,0,44,0,41,44,0,1
37,0,76,0,44,-14,39,44,16.0,1
40,0,95,0,44,0,39,44,82,1
47,0,95,0,44,0,51,44,0,1
37,0,95,0,44,0,51,44,82,1
45,0,95,0,44,0,36.0,44,82,1
55,0,95,0,44,0,36.0,44,64.0,4
56,0,95,0,44,-20,23.0,44,2,1
46,0,95,0,44,0,34.0,44,0,1
56,0,95,0,44,0,31.0,44,82,1
37,-4.0,95,0,44,0,68.0,44,4.0,1
56,-1,95,0,44,1,41,44,12.0,1
42,0,95,0,44,0,66.0,44,0,1
51,0,95,0,44,0,31.0,44,2,1
45,-4.0,95,0,44,-15,36.0,44,2,1
48,0,95,0,44,0,42,44,82,1
55,-1,77,0,44,0,22,44,32.0,4
37,0,95,0,44,12,38.0,44,2,1
37,0,95,0,44,0,69.0,44,0,1
56,0,95,0,44,0,24.0,44,62.0,4
37,0,95,0,44,13,51,44,82,1
53,0,95,0,44,-28,27.0,44,2,1
45,0,95,0,44,-1,37.0,44,2,1
44,0,95,0,44,5,1,44,36.0,1
45,0,95,0,44,23,62.0,44,82,1
46,0,95,0,44,9,37.0,44,0,1
56,0,95,0,44,0,22,44,46.0,4
55,0,95,0,28,0,36.0,44,28.0,4
95,0,95,0,44,19,35.0,44,0,1
55,0,95,0,44,0,32.0,44,2,1
37,0,95,0,44,-26,60.0,44,12.0,1
95,0,95,0,44,-12,38.0,44,2,1
51,0,95,0,50,0,35.0,51,2,1
95,-2.0,76,0,44,31,21.0,44,70.0,4
56,0,95,0,44,31,41,42,2,1
55,0,95,0,44,14,36.0,44,58.0,4
51,0,95,0,44,25,36.0,44,0,1
50,0,95,0,50,0,34.0,44,0,1
56,0,95,0,44,-27,39,44,2,1
53,0,95,0,44,0,26.0,44,2,1
45,0,77,0,44,0,32.0,44,2,1
37,0,95,0,44,0,42,44,82,1
37,0,77,0,-22,-16,51,101,60,1
85,0,95,0,44,0,3.0,51,84.0,1
37,0,95,0,28,0,51,50,8,1
37,0,95,0,44,4,60.0,44,0,1
45,-2.0,95,0,44,-27,40,42,2,1
95,0,95,0,44,0,32.0,44,0,1
39,0,95,0,44,0,68.0,44,0,1
47,-2.0,95,0,44,0,39,40,0,1
56,0,95,0,44,3,40,44,12.0,4
55,0,91,0,44,0,36.0,44,0,1
47,0,95,0,44,0,51,44,0,1
37,0,95,0,44,0,42,51,16.0,1
56,-2.0,95,0,44,13,41,44,10.0,1
42,-2.0,95,0,44,0,43.0,51,0,1
47,0,95,0,44,0,38.0,44,0,1
37,0,77,0,44,-20,39,44,82,1
37,0,95,0,44,0,64.0,44,0,1
82,0,95,0,44,7,4.0,128.0,124.0,1
54,0,95,0,44,0,35.0,44,0,1
95,0,95,0,50,25,33.0,44,0,1
37,0,95,0,44,8,53.0,44,14.0,1
37,0,95,0,44,2,42,44,40,1
56,0,95,0,44,21,25.0,44,62.0,4
43,-3.0,95,0,44,0,38.0,51,82,1
55,0,77,0,44,-19,21.0,51,82,4
37,0,95,0,28,-15,43.0,44,8,1
43,0,95,0,44,0,35.0,44,2,1
95,0,95,0,44,0,41,44,82,1
55,0,95,0,44,8,51,44,4.0,1
64,-63.0,95,0,44,0,24.0,44,56.0,1
37,0,76,0,28,10,51,44,8,1
37,0,76,0,44,15,39,51,12.0,1
37,0,95,0,44,1,41,44,32.0,1
56,0,95,0,44,22,42,44,12.0,4
41,0,76,0,44,15,35.0,44,0,1
56,0,95,0,44,14,22,44,82,1
37,0,95,0,44,13,45.0,44,26.0,1
43,0,95,0,44,0,64.0,44,82,1
44,-1,95,0,44,0,1,51,32.0,1
49,0,95,0,50,0,58.0,51,0,1
56,0,95,0,44,12,36.0,44,0,1
55,-1,95,0,44,0,37.0,44,8,4
37,0,77,0,44,21,41,44,16.0,1
37,0,76,0,44,1,40,44,16.0,1
49,0,95,0,50,0,32.0,44,0,1
44,0,95,0,44,5,37.0,51,82,1
49,0,95,0,44,-1,34.0,51,2,1
95,0,95,0,44,0,34.0,44,0,1
53,0,95,0,44,20,34.0,44,0,1
40,-1,76,0,44,0,35.0,44,2,1
50,-2.0,95,0,50,0,51,44,2,1
95,-1,95,0,44,7,36.0,44,0,1
56,0,95,0,44,4,22,44,46.0,4
43,0,95,0,44,14,36.0,44,0,1
56,0,95,0,50,-6,40,47,6.0,4
95,-1,95,0,50,0,37.0,44,0,1
45,-42.0,95,0,44,0,51,44,42,1
49,-3.0,95,0,44,-26,36.0,44,2,1
81,0,95,0,44,0,4.0,51,98.0,1
46,-1,95,0,44,-30,41,42,82,1
37,0,95,0,44,15,51,44,12.0,1
42,0,95,0,44,0,43.0,44,2,1
53,0,95,0,44,-12,35.0,44,2,1
95,0,95,0,44,0,40,44,4.0,1
39,0,95,0,44,0,55.0,44,0,1
95,0,95,0,44,-17,37.0,44,2,1
56,0,95,0,44,-23,40,44,82,4
55,-1,95,0,44,-17,37.0,44,46.0,4
51,0,95,0,50,0,57.0,44,2,1
37,0,95,0,44,22,42,44,82,1
95,0,95,0,44,-26,51,44,2,1
95,0,95,0,44,0,45.0,44,26.0,1
95,0,95,0,28,9,67.0,44,8,1
44,0,95,0,44,0,33.0,44,0,1
45,0,95,0,44,-18,37.0,44,2,1
55,0,95,0,44,0,37.0,44,2,1
37,0,95,0,44,0,51,51,10.0,1
45,0,95,0,44,21,42,51,82,1
58,-5.0,95,0,44,0,26.0,51,0,1
37,-4.0,95,0,44,0,39,40,0,1
55,0,95,0,44,-17,41,51,8,4
37,0,95,0,44,-1,51,51,18.0,1
50,0,95,0,50,0,51,44,0,1
44,0,95,0,44,2,44,51,0,1
43,0,95,0,44,0,36.0,44,2,1
48,-1,95,0,44,0,47.0,44,2,1
45,-1,76,0,44,-12,31.0,44,2,1
37,0,95,0,44,0,42,44,18.0,1
95,0,95,0,44,8,36.0,44,0,1
55,0,95,0,44,18,23.0,51,52.0,4
37,0,77,0,44,5,41,44,10.0,1
44,-2.0,95,0,44,-23,35.0,44,2,1
56,0,95,0,44,0,51,44,4.0,4
39,0,95,0,44,0,52.0,44,34.0,1
37,-5.0,95,0,44,0,64.0,51,2,1
55,0,95,0,-22,-12,51,105.0,78.0,4
37,0,95,0,44,0,41,44,34.0,1
95,0,95,0,44,0,42,44,24.0,1
43,0,95,0,44,20,51,44,0,1
55,0,77,0,44,-24,21.0,105.0,84.0,1
37,0,77,0,44,-6,40,44,24.0,1
43,0,77,0,44,0,35.0,44,2,1
45,0,95,0,44,-21,33.0,44,2,1
56,0,77,0,-22,10,21.0,100.0,80.0,4
49,0,95,0,50,27,38.0,44,0,1
45,0,95,0,44,-18,44,44,2,1
95,0,95,0,44,-6,23.0,51,14.0,1
55,-2.0,95,0,44,0,51,44,2,1
56,0,95,0,44,0,31.0,44,2,1
45,0,95,0,44,31,40,51,0,1
38,0,95,0,44,0,58.0,44,82,1
48,0,95,0,44,17,32.0,44,82,1
44,0,95,0,44,0,40,44,0,1
53,0,95,0,44,0,27.0,44,2,1
55,0,77,0,44,21,22,44,34.0,4
37,-4821.0,77,0,44,-1,40,44,82,1
95,0,95,0,50,0,40,47,6.0,4
37,0,95,0,44,30,43.0,42,0,1
95,0,95,0,44,26,68.0,44,0,1
37,0,95,0,44,1,47.0,44,6.0,1
44,0,95,0,44,-18,38.0,44,2,1
41,0,95,0,44,0,51,42,2,1
43,0,76,0,44,0,32.0,44,2,1
37,0,95,0,44,0,43.0,44,82,1
81,0,95,0,44,0,3.0,51,100.0,1
55,0,77,0,44,-11,21.0,51,82,4
95,-3.0,95,0,44,0,31.0,44,0,1
37,0,76,0,44,0,39,50,10.0,1
44,0,95,0,44,-23,51,44,2,1
44,0,76,0,44,7,32.0,51,0,1
56,0,77,0,44,-19,21.0,44,62.0,4
55,0,95,0,44,0,41,44,14.0,4
79,0,95,0,44,0,4.0,120.0,116.0,1
95,0,76,0,44,0,40,40,0,1
