tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1054,gofox,0,7:15 a.m.,7:10 a.m.,11:35 a.m.,11:06 a.m.
1055,travelocity,0,2:55 p.m.,Contact Airline,5:00 p.m.,Contact Airline
1056,usatoday,0,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1057,gofox,0,nan,Contact Airline,nan,Contact Airline
1058,quicktrip,0,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.
1059,flightarrival,0,nan,8:07 a.m.,nan,1:30 p.m.
1060,travelocity,0,8:35 a.m.,8:32 a.m.,10:40 a.m.,10:16 a.m.
1061,aa,0,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.
1062,businesstravellogue,0,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1063,quicktrip,0,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1064,gofox,0,11:55 a.m.,Contact Airline,6:17 p.m.,Contact Airline
1065,gofox,0,10:40 a.m.,10:35 a.m.,12:55 p.m.,12:50 p.m.
1066,foxbusiness,0,7:10 a.m.,7:05 a.m.,3:30 p.m.,3:14 p.m.
1067,panynj,0,6:45 a.m.,6:41 a.m.,7:45 a.m.,7:40 a.m.
1068,gofox,0,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1069,flights,0,6:00 a.m.,5:56 a.m.,6:40 a.m.,6:19 a.m.
1070,world-flight-tracker,0,7:10 a.m.,7:14 a.m.,10:45 a.m.,11:12 a.m.
1071,foxbusiness,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1072,foxbusiness,0,nan,7:42 p.m.,nan,10:29 p.m.
1073,world-flight-tracker,0,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1074,foxbusiness,UA-397-JFK-SFO,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
1075,foxbusiness,0,nan,9:01 a.m.,nan,9:43 a.m.
1076,foxbusiness,0,7:45 p.m.,7:59 p.m.,10:30 p.m.,nan
1077,foxbusiness,0,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
1078,foxbusiness,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.
1079,foxbusiness,CO-58-DEN-IAH,nan,12:37 p.m.,nan,3:31 p.m.
1080,gofox,0,nan,10:53 a.m.,nan,11:21 a.m.
1081,foxbusiness,0,11:25 p.m.,nan,6:55 a.m. Dec 02,nan
1082,businesstravellogue,0,nan,6:10 a.m.,nan,7:17 a.m.
1083,businesstravellogue,0,nan,12:58 a.m.,nan,5:26 a.m.
1084,foxbusiness,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1085,foxbusiness,0,nan,7:56 a.m.,nan,9:09 a.m.
1086,foxbusiness,0,nan,10:35 a.m.,nan,1:19 p.m.
1087,foxbusiness,0,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.
1088,foxbusiness,0,nan,8:26 a.m.,nan,9:56 a.m.
1089,ifly,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1090,world-flight-tracker,0,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.
1091,gofox,0,nan,10:55 a.m.,nan,1:40 p.m.
1092,foxbusiness,0,nan,2:59 p.m.,nan,7:10 p.m.
1093,foxbusiness,0,nan,8:18 a.m.,nan,11:32 a.m.
1094,flightview,0,nan,3:04 p.m.,nan,5:00 p.m.
1095,foxbusiness,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.
1096,foxbusiness,0,nan,12:06 p.m.,nan,1:14 p.m.
1097,foxbusiness,0,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.
1098,usatoday,0,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.
1099,quicktrip,0,6:00 a.m.,6:17 a.m.,10:20 a.m.,10:27 a.m.
1100,gofox,0,nan,9:01 a.m.,nan,10:56 a.m.
1101,gofox,0,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1102,world-flight-tracker,0,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
1103,flightarrival,0,nan,8:07 a.m.,nan,1:30 p.m.
1104,foxbusiness,0,nan,12:56 p.m.,nan,3:21 p.m.
1105,allegiantair,0,nan,12:14 p.m.,nan,2:01 p.m.
1106,flightstats,0,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.
1107,boston,0,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
1108,foxbusiness,0,nan,5:38 p.m.,nan,8:03 p.m.
1109,foxbusiness,0,nan,8:36 p.m.,nan,9:38 p.m.
1110,world-flight-tracker,0,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.
1111,foxbusiness,0,nan,1:43 p.m.,nan,5:34 p.m.
1112,flights,0,nan,3:36 p.m.,nan,3:25 p.m.
1113,world-flight-tracker,0,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.
1114,foxbusiness,0,6:30 p.m.,nan,7:25 p.m.,nan
1115,flightarrival,0,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.
1116,quicktrip,0,7:15 p.m.,nan,12:21 a.m.,nan
1117,foxbusiness,0,nan,2:38 p.m.,nan,7:58 p.m.
1118,gofox,0,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.
1119,aa,0,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:51 a.m.
1120,foxbusiness,0,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:29 a.m.
1121,gofox,0,nan,5:09 p.m.,nan,7:53 p.m.
1122,gofox,0,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:35 p.m.
1123,boston,0,nan,4:37 p.m.,nan,7:36 p.m.
1124,orbitz,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
1125,foxbusiness,0,10:25 a.m.,10:37 a.m.,nan,6:34 p.m.
1126,gofox,0,nan,7:31 a.m.,nan,10:45 a.m.
1127,foxbusiness,0,10:40 a.m.,11:02 a.m.,2:59 p.m.,3:04 p.m.
1128,businesstravellogue,0,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:23 p.m.
1129,aa,0,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.
1130,gofox,0,nan,2:01 p.m.,nan,4:17 p.m.
1131,world-flight-tracker,0,11:55 p.m.,nan,5:50 a.m. Dec 02,nan
1132,foxbusiness,0,4:25 p.m.,nan,12:29 a.m. Dec 02,nan
1133,foxbusiness,0,9:00 p.m.,nan,12:15 a.m. Dec 02,nan
1134,flightarrival,0,8:25 p.m.,nan,11:50 p.m.,nan
1135,allegiantair,0,6:59 a.m.,7:23 a.m.,10:34 a.m.,10:04 a.m.
1136,world-flight-tracker,0,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:44 a.m.
1137,flights,0,nan,8:37 a.m.,nan,9:13 a.m.
1138,gofox,0,1:30 p.m.,nan,3:50 p.m.,nan
1139,foxbusiness,0,nan,3:17 p.m.,nan,4:59 p.m.
1140,foxbusiness,0,nan,7:41 a.m.,nan,8:45 a.m.
1141,foxbusiness,0,11:08 p.m.,nan,5:11 a.m.Dec 02,nan
1142,businesstravellogue,0,5:30 p.m.,nan,6:40 p.m.,nan
1143,foxbusiness,0,nan,1:45 p.m.,nan,8:02 a.m.
1144,foxbusiness,0,nan,11:47 a.m.,nan,2:02 p.m.
1145,foxbusiness,0,nan,8:40 p.m.,nan,9:11 p.m.
1146,myrateplan,0,nan,3:04 p.m.,nan,4:24 p.m.
1147,foxbusiness,0,nan,2:59 p.m.,nan,7:10 p.m.
1148,foxbusiness,0,nan,9:43 a.m.,nan,12:12 p.m.
1149,ifly,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
1150,panynj,0,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.
1151,world-flight-tracker,0,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
1152,foxbusiness,0,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.
1153,foxbusiness,0,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
1154,gofox,0,nan,9:05 a.m.,nan,12:09 p.m.
1155,quicktrip,0,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
1156,flights,0,nan,8:56 a.m.,nan,10:10 a.m.
1157,foxbusiness,0,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.
1158,businesstravellogue,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.
1159,foxbusiness,0,nan,11:41 a.m.,nan,4:56 p.m.
1160,gofox,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.
1161,gofox,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1162,foxbusiness,0,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.
1163,mytripandmore,0,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:26 p.m.
1164,world-flight-tracker,0,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.
1165,world-flight-tracker,0,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
1166,panynj,0,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.
1167,world-flight-tracker,0,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
1168,flights,0,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.
1169,foxbusiness,0,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.
1170,foxbusiness,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.
1171,flights,0,7:10 a.m.,nan,9:40 a.m.,nan
1172,world-flight-tracker,0,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:09 a.m.
1173,usatoday,CO-1586-IAH-MCO,nan,7:42 p.m.,nan,10:23 p.m.
1174,panynj,0,nan,nan,nan,nan
1175,weather,0,7:45 p.m.,nan,10:30 p.m.,nan
1176,businesstravellogue,0,nan,6:10 a.m.,nan,7:10 a.m.
1177,usatoday,0,nan,8:26 a.m.,nan,9:54 a.m.
1178,usatoday,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1179,world-flight-tracker,0,4:15 p.m.,nan,7:55 p.m.,nan
1180,usatoday,0,nan,5:38 p.m.,nan,7:55 p.m.
1181,flightstats,0,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.
1182,usatoday,UA-3050-PHX-CLT,11:05 a.m.,nan,4:57 p.m.,nan
1183,gofox,0,10:45 a.m.,nan,2:20 p.m.,nan
1184,gofox,0,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1185,usatoday,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1186,aa,0,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.
1187,usatoday,0,nan,12:56 p.m.,nan,3:20 p.m.
1188,boston,0,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
1189,gofox,0,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.
1190,flights,0,nan,nan,nan,nan
1191,usatoday,0,3:35 p.m.,3:36 p.m.,nan,3:33 p.m.
1192,flightarrival,0,6:45 p.m.,nan,9:10 p.m.,nan
1193,quicktrip,0,7:15 p.m.,Not Available,12:21 a.m.,Not Available
1194,usatoday,0,nan,2:38 p.m.,nan,7:53 p.m.
1195,world-flight-tracker,0,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1196,usatoday,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
1197,usatoday,0,10:25 a.m.,nan,6:44 p.m.,nan
1198,panynj,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1199,gofox,0,1:33 p.m.,nan,4:31 p.m.,nan
1200,world-flight-tracker,0,11:55 p.m.,12:10 a.m. (Estimated runway),5:50 a.m.,5:42 a.m. (Estimated runway)
1201,flightstats,0,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.
1202,usatoday,0,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1203,usatoday,0,nan,3:17 p.m.,nan,4:55 p.m.
1204,usatoday,0,nan,7:41 a.m.,nan,8:41 a.m.
1205,usatoday,0,11:08 p.m.,nan,5:11 a.m.,nan
1206,gofox,0,5:30 p.m.,nan,6:40 p.m.,nan
1207,usatoday,0,nan,11:47 a.m.,nan,2:02 p.m.
1208,usatoday,0,nan,3:04 p.m.,nan,4:24 p.m.
1209,usatoday,0,nan,9:43 a.m.,nan,12:10 p.m.
1210,usatoday,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1211,gofox,0,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
1212,usatoday,0,4:25 p.m.,Not Available,12:29 a.m. Dec 02,Not Available
1213,usatoday,AA-4277-CVG-JFK,12:10 p.m.,nan,2:15 p.m.,nan
1214,usatoday,0,7:55 a.m.,nan,11:05 a.m.,nan
1215,businesstravellogue,0,9:05 a.m.,nan,nan,nan
1216,allegiantair,0,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1217,flightarrival,0,7:53 a.m.,7:49 a.m.,nan,1:30 p.m.
1218,aa,0,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.
1219,usatoday,0,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
1220,myrateplan,0,nan,nan,5:25 p.m.,nan
1221,businesstravellogue,0,4:00 p.m.,nan,6:40 p.m.,nan
1222,flights,0,6:00 a.m.,nan,6:40 a.m.,nan
1223,world-flight-tracker,0,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:49 a.m.
1224,flights,0,nan,7:16 a.m.,9:40 a.m.,9:22 a.m.
1225,usatoday,0,nan,nan,10:15 p.m.,nan
1226,world-flight-tracker,0,6:40 a.m.,6:54 a.m.,nan,9:14 a.m.
1227,foxbusiness,0,nan,8:48 a.m.,11:55 a.m.,11:30 a.m.
1228,panynj,0,nan,9:00 a.m.,nan,9:29 a.m.
1229,aa,0,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:31 p.m.
1230,myrateplan,0,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:14 p.m.
1231,foxbusiness,0,11:25 a.m.,nan,nan,nan
1232,myrateplan,AA-1544-SAN-ORD,nan,11:41 a.m.,nan,4:54 p.m.
1233,gofox,0,nan,10:53 a.m.,nan,11:11 a.m.
1234,myrateplan,0,nan,11:29 p.m.,nan,12/2/11 6:35 a.m.
1235,gofox,0,nan,6:10 a.m.,nan,7:04 a.m.
1236,gofox,0,nan,nan,nan,nan
1237,myrateplan,0,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1238,myrateplan,0,7:35 a.m.,nan,9:21 a.m.,nan
1239,ifly,0,9:45 a.m.,nan,1:16 p.m.,nan
1240,ifly,0,nan,10:11 a.m.,12:35 p.m.,1:11 p.m.
1241,myrateplan,0,nan,8:26 a.m.,nan,9:56 a.m.
1242,myrateplan,0,nan,7:25 a.m.,9:55 a.m.,9:29 a.m.
1243,world-flight-tracker,0,nan,4:29 p.m.,nan,7:37 p.m.
1244,myrateplan,0,nan,10:54 a.m.,nan,1:36 p.m.
1245,myrateplan,0,2:30 p.m.,nan,7:03 p.m.,nan
1246,myrateplan,0,8:05 a.m.,nan,11:35 a.m.,nan
1247,myrateplan,0,nan,3:04 p.m.,nan,4:43 p.m.
1248,aa,0,nan,12:13 p.m.,nan,4:08 p.m.
1249,myrateplan,0,11:40 a.m.,nan,1:17 p.m.,nan
1250,flightstats,0,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.
1251,usatoday,0,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:00 p.m.
1252,myrateplan,0,6:00 a.m.,nan,10:20 a.m.,nan
1253,businesstravellogue,0,8:40 a.m.,nan,10:54 a.m.,nan
1254,myrateplan,0,10:15 a.m.,10:19 a.m.,nan,11:50 a.m.
1255,world-flight-tracker,0,nan,2:03 p.m.,nan,3:13 p.m.
1256,flightarrival,0,nan,8:07 a.m.,nan,1:23 p.m.
1257,flightexplorer,0,nan,12:56 p.m.,nan,3:09 p.m.
1258,businesstravellogue,0,nan,12:14 p.m.,nan,1:55 p.m.
1259,myrateplan,0,nan,2:43 p.m.,6:15 p.m.,5:22 p.m.
1260,boston,0,nan,12:07 p.m.,nan,1:11 p.m.
1261,myrateplan,0,5:25 p.m.,nan,8:22 p.m.,nan
1262,myrateplan,0,7:10 p.m.,nan,8:56 p.m.,nan
1263,world-flight-tracker,0,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
1264,flights,0,nan,1:43 p.m.,nan,5:24 p.m.
1265,myrateplan,0,nan,nan,4:00 p.m.,nan
1266,myrateplan,0,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.
1267,flightarrival,0,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1268,myrateplan,0,nan,6:56 p.m.,nan,8:38 p.m.
1269,flights,0,nan,12:12 p.m.,nan,3:04 p.m.
1270,world-flight-tracker,0,7:15 p.m.,nan,12:21 a.m.,nan
1271,gofox,0,nan,2:04 p.m.,nan,7:20 p.m.
1272,gofox,0,9:15 a.m.,nan,12:18 p.m.,nan
1273,myrateplan,0,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
1274,panynj,0,nan,7:31 a.m.,nan,9:26 a.m.
1275,myrateplan,0,nan,5:09 p.m.,nan,7:43 p.m.
1276,myrateplan,0,7:25 a.m.,7:39 a.m.,nan,10:43 a.m.
1277,world-flight-tracker,0,3:50 p.m.,4:44 p.m.,6:23 p.m.,6:28 p.m.
1278,myrateplan,0,nan,4:37 p.m.,nan,7:23 p.m.
1279,myrateplan,0,8:00 p.m.,8:23 p.m.,nan,9:47 p.m.
1280,myrateplan,0,10:25 a.m.,nan,6:44 p.m.,nan
1281,myrateplan,0,nan,7:30 a.m.,nan,10:43 a.m.
1282,panynj,0,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:58 p.m.
1283,gofox,0,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1284,aa,0,nan,12:42 p.m.,nan,2:50 p.m.
1285,businesstravellogue,0,nan,nan,nan,nan
1286,myrateplan,0,nan,12:11 a.m.,5:50 a.m.,5:52 a.m.
1287,myrateplan,0,nan,4:28 p.m.,nan,12/2/11 12:01 a.m.
1288,myrateplan,0,nan,9:06 p.m.,12:15 a.m. Dec 02,11:49 p.m.
1289,flightarrival,0,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
1290,businesstravellogue,0,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
1291,world-flight-tracker,0,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:33 a.m.
1292,flights,0,nan,8:37 a.m.,nan,9:13 a.m.
1293,myrateplan,0,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:29 p.m.
1294,myrateplan,0,2:53 p.m.,nan,4:48 p.m.,nan
1295,myrateplan,0,nan,7:41 a.m.,nan,8:33 a.m.
1296,myrateplan,0,11:08 p.m.,nan,12/2/11 5:11 a.m.,nan
1297,gofox,0,5:30 p.m.,5:38 p.m.,6:40 p.m.,6:19 p.m.
1298,flightview,0,nan,1:50 p.m. (+8:00),nan,7:50 a.m.
1299,flightarrival,0,nan,11:47 a.m.,nan,1:52 p.m.
1300,myrateplan,0,nan,8:40 p.m.,nan,9:12 p.m.
1301,myrateplan,UA-2708-EWR-CLT,nan,3:04 p.m.,nan,4:22 p.m.
1302,myrateplan,0,2:30 p.m.,nan,7:03 p.m.,nan
1303,myrateplan,0,8:55 a.m.,nan,11:45 a.m.,nan
1304,ifly,0,2:35 p.m.,2:44 p.m.,nan,3:36 p.m.
1305,panynj,0,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:39 p.m.
1306,world-flight-tracker,0,nan,7:22 a.m.,nan,11:04 a.m.
1307,usatoday,0,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
1308,myrateplan,0,7:55 a.m.,8:04 a.m.,nan,10:58 a.m.
1309,gofox,0,nan,nan,nan,nan
1310,allegiantair,0,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
1311,flights,0,nan,8:55 a.m.,nan,10:12 a.m.
1312,myrateplan,0,nan,3:38 p.m.,6:30 p.m.,6:30 p.m.
1313,businesstravellogue,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1314,businesstravellogue,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:11 p.m.
1315,myrateplan,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
1316,mytripandmore,0,2:55 p.m.,nan,4:49 p.m.,nan
1317,world-flight-tracker,0,nan,11:55 a.m.,nan,5:34 p.m.
1318,world-flight-tracker,0,nan,10:55 a.m.,nan,12:37 p.m.
1319,panynj,0,nan,6:58 a.m.,7:45 a.m.,7:37 a.m.
1320,gofox,0,4:00 p.m.,nan,7:05 p.m.,nan
1321,flights,0,nan,6:11 a.m.,6:40 a.m.,6:15 a.m.
1322,world-flight-tracker,0,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:52 a.m.
1323,foxbusiness,0,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
1324,orbitz,0,7:10aDec 1,7:02aDec 1,9:40aDec 1,9:32aDec 1
1325,usatoday,0,7:00 p.m.,7:14 p.m.,nan,10:02 p.m.
1326,world-flight-tracker,0,6:40aDec 1,6:40aDec 1,9:25aDec 1,9:28aDec 1
1327,flights,0,8:19aDec 1,8:48aDec 1,11:55aDec 1,11:58aDec 1
1328,panynj,0,nan,nan,nan,nan
1329,aa,0,7:45 p.m.,7:45 p.m.,10:30 p.m.,nan
1330,flights,0,12:00 p.m.,11:54aDec 1,3:15 p.m.,3:16 p.m.
1331,orbitz,0,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1332,orbitz,0,11:25aDec 1,11:37aDec 1,nan,3:31 p.m.
1333,gofox,0,nan,nan,nan,nan
1334,orbitz,0,11:25 p.m.,nan,6:55aDec 2,nan
1335,gofox,0,nan,6:09aDec 1,nan,7:17aDec 1
1336,businesstravellogue,0,nan,12:41aDec 1,nan,5:26aDec 1
1337,foxbusiness,0,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1338,orbitz,0,7:35aDec 1,nan,9:21aDec 2,nan
1339,ifly,0,9:45aDec 1,10:19aDec 1,1:16 p.m.,1:19 p.m.
1340,ifly,0,10:00aDec 1,9:59aDec 1,12:35 p.m.,1:27 p.m.
1341,orbitz,0,8:15aDec 1,8:12aDec 1,10:06aDec 1,9:56aDec 1
1342,ifly,0,7:00 a.m.,7:04aDec 1,9:55aDec 1,9:45aDec 1
1343,gofox,0,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.
1344,gofox,0,10:45aDec 1,10:42aDec 1,2:20 p.m.,1:40 p.m.
1345,orbitz,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1346,orbitz,0,8:05aDec 1,8:00aDec 1,11:35aDec 1,11:32aDec 1
1347,flightview,0,nan,2:46 p.m.,5:00 p.m.,4:47 p.m.
1348,aa,0,11:50aDec 1,11:54aDec 1,3:50 p.m.,4:09 p.m.
1349,orbitz,0,11:40aDec 1,11:56aDec 1,1:17 p.m.,1:14 p.m.
1350,flightstats,0,6:00 a.m.,5:58aDec 1,9:20aDec 1,9:05aDec 1
1351,usatoday,0,11:05 a.m.,11:30aDec 1,4:57 p.m.,5:05 p.m.
1352,orbitz,0,6:00 a.m.,6:02aDec 1,10:20 a.m.,10:27aDec 1
1353,gofox,0,nan,8:40aDec 1,nan,10:56aDec 1
1354,orbitz,0,10:15aDec 1,10:10aDec 1,12:10 p.m.,11:56aDec 1
1355,gofox,0,1:00 p.m.,1:48 p.m.,2:35 p.m.,3:30 p.m.
1356,flightarrival,0,7:53aDec 1,7:49aDec 1,nan,1:30 p.m.
1357,orbitz,0,12:30 p.m.,12:35 p.m.,3:03 p.m.,nan
1358,allegiantair,0,nan,11:47aDec 1,nan,2:10 p.m.
1359,orbitz,0,2:46 p.m.,2:42 p.m.,6:15 p.m.,5:42 p.m.
1360,orbitz,0,12:00 p.m.,11:51aDec 1,1:45 p.m.,1:15 p.m.
1361,orbitz,0,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1362,boston,0,nan,8:25 p.m.,nan,nan
1363,gofox,0,10:40aDec 1,10:46aDec 1,2:45 p.m.,2:46 p.m.
1364,flights,0,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1365,orbitz,0,3:35 p.m.,3:27 p.m.,4:00 p.m.,3:33 p.m.
1366,world-flight-tracker,0,7:15aDec 1,7:08aDec 1,10:35 a.m.,10:36aDec 1
1367,orbitz,0,6:30 p.m.,nan,7:25 p.m.,nan
1368,orbitz,0,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1369,quicktrip,0,7:15 p.m.,nan,12:21 a.m.,nan
1370,gofox,0,nan,2:37 p.m.,7:53 p.m.,7:58 p.m.
1371,orbitz,0,9:15aDec 1,9:14aDec 1,12:18 p.m.,12:09 p.m.
1372,aa,0,6:00 a.m.,5:59aDec 1,7:30 a.m.,7:51aDec 1
1373,orbitz,0,7:10 a.m.,7:10aDec 1,9:35 a.m.,9:31aDec 1
1374,orbitz,0,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.
1375,world-flight-tracker,0,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1376,orbitz,0,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1377,orbitz,AA-1221-MCO-ORD,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1378,orbitz,0,10:25aDec 1,10:20aDec 1,6:44 p.m.,6:34 p.m.
1379,gofox,0,nan,7:07aDec 1,10:31aDec 1,10:47aDec 1
1380,panynj,0,10:40 a.m.,10:47aDec 1,2:59 p.m.,3:04 p.m.
1381,gofox,0,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1382,world-flight-tracker,0,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.
1383,gofox,0,nan,1:48 p.m.,nan,4:17 p.m.
1384,orbitz,0,11:55 p.m.,nan,5:50aDec 2,nan
1385,orbitz,0,4:25 p.m.,nan,12:29aDec 2,nan
1386,orbitz,0,9:00 p.m.,nan,12:15aDec 2,nan
1387,flightarrival,0,8:25 p.m.,nan,11:50 p.m.,nan
1388,businesstravellogue,0,6:59 a.m.,6:56aDec 1,10:34 a.m.,10:04aDec 1
1389,world-flight-tracker,0,8:35 a.m.,8:31aDec 1,11:50 a.m.,11:44aDec 1
1390,world-flight-tracker,0,1:30 p.m.,nan,3:50 p.m.,nan
1391,orbitz,0,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1392,orbitz,0,7:35aDec 1,7:27aDec 1,9:43aDec 1,8:45aDec 1
1393,orbitz,0,11:08 p.m.,nan,5:11aDec 2,nan
1394,gofox,0,5:30 p.m.,nan,6:40 p.m.,nan
1395,flightview,0,1:45 p.m.,1:32 p.m.,nan,8:02aDec 1
