Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
49,0,95,0,44,-20.0,47,44,2,1
56,0,77,0,44,44,22,44,46,1
56,0,81,0,46,0,36,44,0,1
50,0,77,-1,50,-1,27.0,44,0,1
55,0,78,5,46,-5,23,51,8,4
37,0,76,0,28,-5,39,48,8,1
56,1,95,-7,46,0,40,41,0,1
55,0,78,-1,42,0,23,44,2,4
64,0,95,0,44,-11,46,48,2,1
56,-2,95,0,50,0,29.0,44,0,1
42,0,95,0,42,0,66,44,2,1
56,0,95,0,46,0,40,44,0,1
46,4,76,8,46,-5,51,44,0,1
45,0,80,0,44,-24,35.0,44,2,1
46,5,77,0,46,20,31.0,44,0,1
49,0,95,0,46,-2,51,51,2,1
46,0,95,0,46,20,31.0,44,0,1
49,2,77,0,44,1,28.0,44,0,1
37,0,84,8,26,30,51,44,2,1
41,0,95,0,38,-25.0,41,44,2,1
55,0,77,0,-24,1,21,103,82,4
56,0,76,0,44,44,33.0,44,0,1
49,3,95,0,46,-2,34.0,44,2,1
46,1,83,0,46,2,37,51,2,1
84,0,95,0,0,44,3,44,84,5
45,0,80,0,44,-7,35.0,44,2,1
84,4,95,0,0,0,3,44,84,5
37,0,95,0,28,-6,64.0,73,8,1
56,-1,95,0,44,0,3,44,2,1
83,-2,86,-2,-4,0,3,44,88.0,1
44,0,86,0,44,6,42,42,0,1
37,0,79,0,26,-10,42,44,12,1
85,0,95,0,2,44,3,86,82,5
43,-1,76,0,42,-5,33.0,44,2,1
54,0,95,-3,44,0,33.0,51,0,1
48,-3,95,0,46,0,58.0,44,2,1
55,0,95,0,44,44,40,41,2,1
49,0,95,0,46,-11,58.0,44,2,1
41,0,95,4,38,0,46,48,2,1
37,0,95,8,18,0,68.0,44,18,1
41,1,95,0,42,8,48.0,48,0,1
37,0,77,0,44,0,40,59,18,1
37,0,77,8,28,0,40,51,8,1
37,0,95,0,18,5,45,44,18,1
56,0,95,0,44,44,32.0,44,2,1
37,4,77,0,34,0,40,44,2,1
80,0,84,0,44,24,51,125,122.0,5
55,0,95,0,44,-17,38,44,6,4
57,0,86,3,56,0,29.0,44,0,1
37,0,95,0,38,44,45,44,0,1
37,1,77,0,-22,8,40,101.0,60.0,1
55,2,95,-12,-2,44,18.0,76,2,4
53,0,95,3,44,-5,56.0,44,2,1
55,0,77,0,-22,-13,21,100,78,4
47,-1,95,-5,46,-5,40,41,0,1
37,0,79,0,20,-17,42,44,16,1
106,0,95,-7,44,0,1,44,36,5
102,-1,95,0,44,12,1,44,30,5
81,0,86,1,44,-5,51,51,108.0,5
46,0,83,0,46,21,37,44,0,1
55,0,95,0,-22,-30,26,105,2,4
42,0,79,-3,42,0,51,44,0,1
46,0,95,-3,46,-5,29.0,44,0,1
56,0,77,0,-2,-7,41,44,40,1
56,-1,95,-2,38,14,51,44,0,1
56,-2,86,0,44,-28.0,31.0,44,2,1
51,-1,81,0,50,-10,30.0,44,2,1
79,0,83,0,44,21,4,112.0,108.0,5
37,0,78,0,36,-8,41,42,2,1
42,4,75,0,42,1,33.0,44,0,1
56,0,95,-6,56,0,33.0,44,2,1
101,0,95,0,44,-16,1,44,32,5
82,2,86,-1,-10,0,3,44,92,5
41,2,76,0,42,5,51,44,0,1
43,0,95,-1,42,-2,51,39,2,1
55,0,81,0,44,-5,25,44,0,1
55,0,95,0,44,-5,26,118.0,92,4
37,0,79,0,8,-5,43,44,28,1
56,2,81,0,-22,-5,25,51,80,4
55,0,95,2,50,0,44,51,6,1
52,4,95,0,44,0,32.0,44,0,1
52,0,95,4,44,-5,35.0,51,0,1
56,-72.0,95,0,8,0,51,81,48,1
102,0,103,0,44,-15,1,44,32,5
42,-4,77,0,42,0,35.0,51,2,1
56,0,95,-1,44,14,41,44,0,1
56,0,79,0,16,26,23,44,40,4
56,0,95,2,44,0,69.0,44,2,1
37,0,95,0,44,-9,67.0,86,20,1
41,0,95,1,44,-2,68.0,44,2,1
56,0,95,1,44,44,41,45,4,4
58,0,86,0,56,-3,28.0,51,2,1
47,-1,95,0,46,-5,44,44,2,1
56,0,86,-4,44,-5,41,42,0,1
53,0,95,6,44,-25.0,51,51,2,1
55,0,95,0,44,-5,41,42,2,1
37,0,83,0,28,-16,46,44,8,1
56,0,95,0,44,-30,1,44,34,5
47,0,95,4,46,0,32.0,44,0,1
56,0,95,2,24,4,60.0,51,14,1
56,0,95,0,50,44,41,48,6,4
42,0,76,-1,42,-1,34.0,44,0,1
56,0,77,0,20,12,22,44,36,1
42,-2,95,0,42,0,35.0,44,2,1
49,0,95,-5,50,25,38,44,0,1
41,0,95,0,44,-5,56.0,51,2,1
47,2,95,0,46,0,44,44,2,1
37,0,76,0,26,2,39,44,12,1
45,0,95,-1,44,0,44,51,2,1
51,3,95,0,44,5,51.0,44,0,1
37,0,78,0,-6,-11,42,86,44,1
56,3,95,0,42,-15,40,44,14,4
45,-5,95,1,46,44,51,42,0,1
56,-1,95,-3,50,-4,41,48,6,4
45,0,95,2,44,-12,51,44,2,1
41,0,81,-3,42,-5,40,44,0,1
80,5,84,0,-42,0,4,128.0,124.0,5
38,3,80,0,38,0,42,41,0,1
44,0,79,0,44,0,35.0,44,2,1
60,0,95,-7,44,0,49.0,51,0,1
41,36,78,0,38,-155.0,37,39,2,1
46,1,79,0,44,0,33.0,44,0,1
45,0,95,0,44,-5,37,39,2,1
42,0,84,-5,42,0,42,44,0,1
56,-2,95,0,44,0,64.0,44,0,1
55,0,95,0,44,-5,51,44,4,4
37,1,81,0,36,0,45,45,0,1
45,1,95,0,44,-7,42,44,2,1
55,-5,95,-4,-4,-8,19.0,51,60.0,1
55,0,92,0,26,-3,36,44,30,1
46,0,95,1,46,5,36,44,0,1
56,0,80,0,44,-21.0,42,44,2,1
64,1532.0,77,0,20,0,14.0,44,44,1
42,1,95,0,42,0,40,41,0,1
85,4,95,0,0,0,3,44,84,5
41,0,95,0,38,-12,41,51,2,1
51,3,95,2,50,0,31.0,44,2,1
56,0,80,-3,6,0,24,75,2,4
40,4,95,0,38,0,44,45,2,1
52,-2,81,0,44,-3,28.0,44,0,1
56,0,95,0,44,-5,41,44,2,1
53,-1,86,0,44,0,33.0,44,0,1
56,0,80,-2,6,4,24,75,50,4
50,-3,95,-7,50,-5,51,44,0,1
42,-2,76,0,42,0,51,44,2,1
83,-1,95,5,-4,0,4,44,88.0,5
45,0,86,0,46,2,40,39,0,1
56,0,95,0,50,44,40,46,6,4
56,-5,83,1,38,0,44,44,0,1
45,0,79,0,46,0,34.0,44,0,1
56,0,79,-1,42,-1,37,44,2,1
55,0,95,0,44,4,40,41,2,1
37,0,78,0,26,5,51,44,2,1
56,0,95,2,44,-5,28.0,44,2,1
56,-1,95,0,42,-4,42,44,14,4
56,0,83,0,-24,0,27.0,108.0,2,4
37,0,77,0,44,1,40,51,30,1
56,3,78,0,44,0,22,44,14,4
81,0,95,-1,-24,-1,4,111.0,108.0,5
48,5,81,1,46,0,32.0,44,2,1
49,-3,86,0,50,12,38,44,0,1
56,0,81,0,-6,-5,25,44,64.0,4
48,0,86,-3,46,0,37,39,2,1
55,0,78,0,8,14,23,44,2,4
46,0,86,0,46,0,40,51,0,1
56,0,95,0,44,0,40,44,2,4
37,-2,76,0,38,8,38,44,2,1
55,0,95,0,2,44,38,44,52.0,4
43,5,86,0,42,0,44,45,2,1
53,1,95,0,44,44,51,44,0,1
49,0,95,0,50,2,47,51,0,1
45,-1,81,0,44,-1,36,44,2,1
49,0,95,4,50,44,47,46,0,1
37,2,76,0,38,44,39,44,0,1
56,-2,75,0,20,0,38,44,16,1
56,0,95,6,46,-3,42,44,10,4
45,0,95,-2,46,44,42,41,0,1
44,2,81,6,44,44,51,44,0,1
37,0,76,-1,36,0,40,44,0,1
37,-65.0,76,0,36,0,39,44,2,1
48,0,84,-5,46,0,36,44,2,1
37,0,103,0,44,0,66,44,2,1
56,0,95,-6,56,8,35.0,51,0,1
41,0,77,0,42,44,51,44,0,1
55,0,83,0,-30,-5,27.0,114.0,86,4
55,0,95,1,-12,-22,26,44,2,4
44,0,95,0,44,5,64.0,44,0,1
40,0,80,0,38,-5,40,51,2,1
51,0,95,0,44,44,36,44,0,1
51,0,95,8,50,-5,34.0,44,2,1
48,0,95,0,50,44,39,44,0,1
56,0,95,5,34,0,40,44,22,4
37,0,95,2,12,0,56.0,81,24,1
41,0,95,-4,42,44,37,44,0,1
51,0,78,0,50,-1,27.0,44,2,1
56,0,84,0,56,6,28.0,44,0,1
56,0,81,0,46,-5,35.0,51,0,1
37,0,78,0,36,44,41,42,0,1
49,0,77,0,46,-5,28.0,44,2,1
43,0,95,-3,42,-3,37,39,2,1
55,0,95,0,50,-5,40,46,6,4
49,1,83,0,46,-10,34.0,44,2,1
94,-35.0,95,0,44,-15,12.0,51,28,1
41,-2,77,0,42,44,37,51,0,1
45,0,83,0,46,0,38,44,0,1
41,0,95,0,38,-18,51,44,2,1
56,0,77,0,-6,0,21,51,64.0,4
56,0,92,0,-2,0,36,44,58,4
42,0,81,0,42,0,39,44,2,1
41,1,86,0,38,0,45,44,2,1
41,0,77,8,44,-5,36,44,0,1
49,0,77,0,50,-2,51,44,0,1
51,0,86,0,44,44,36,44,0,1
37,2,95,0,36,0,45,46,2,1
41,-4,83,0,44,-26.0,42,44,2,1
56,0,83,0,44,8,4,112.0,108.0,5
46,0,86,-4,46,-5,40,39,0,1
55,0,79,0,10,14,51,44,46,4
39,0,86,0,38,0,47,44,0,1
56,0,76,0,36,-19,38,39,2,1
37,0,95,0,44,-5,60.0,44,14,1
37,0,77,2,-12,0,41,44,50,1
37,-4,81,0,36,-17,43,51,2,1
45,-5,81,0,44,-22,36,44,2,1
41,0,81,0,44,-5,40,44,0,1
49,0,78,0,46,-28.0,29.0,51,2,1
46,-2,95,-4,46,0,32.0,44,0,1
41,1,95,0,44,12,41,41,0,1
37,0,75,0,26,-1,38,44,10,1
56,0,95,-2,46,-8,41,44,10,4
56,3,95,0,38,0,63.0,44,0,1
51,0,78,0,50,-27.0,27.0,44,2,1
49,0,83,0,46,-5,34.0,44,2,1
38,3,95,0,38,-5,51.0,44,0,1
39,-3,77,0,38,0,38,39,2,1
37,0,95,0,34,44,57.0,44,4,1
56,0,79,0,44,0,23,44,50,4
56,0,95,0,44,44,44,44,2,1
56,0,84,0,-18,25,4,103,98.0,5
37,0,79,0,34,-6,42,46,4,1
55,0,95,0,44,-14,51,123,96,4
37,0,95,0,44,0,43,44,2,1
56,-3,76,0,34,-16,39,44,4,1
55,-5,95,-1,44,0,42,46,2,4
56,0,78,0,12,44,22,44,2,1
37,0,76,1,44,0,39,42,2,1
39,-4,95,1,44,0,51.0,85,34,1
55,-1,80,4,44,-9,25,59,34,4
38,0,76,6,38,0,38,44,0,1
47,0,77,0,46,-5,31.0,44,0,1
46,-1,76,0,46,0,51,44,0,1
39,-5,95,0,38,0,66,44,2,1
48,0,95,0,46,0,46,48,2,1
43,0,76,-7,44,0,33.0,44,2,1
55,0,95,-1,50,0,39,46,2,4
56,4,77,-7,44,0,22,44,12,4
37,0,95,4,30,0,70.0,76,6,1
53,0,80,0,44,-1,27.0,44,0,1
56,0,84,0,44,-18,4,120.0,116.0,5
44,-3,92,-6,44,0,47,48,0,1
37,0,95,0,26,-9,38,48,10,1
56,0,95,-4,44,14,40,42,2,1
48,-2,95,0,46,0,51,44,2,1
59,0,86,-3,44,-5,51,44,2,1
42,0,95,1,42,0,46,44,2,1
39,0,81,-6,38,0,43,51,0,1
52,5,95,0,44,0,30.0,44,0,1
102,-1,95,0,44,0,1,44,32,5
45,-4,95,-1,44,-8,62.0,44,2,1
37,0,81,0,-4,-22,44,86,2,1
46,-3,86,-2,46,0,41,44,0,1
45,0,95,0,46,44,35.0,44,0,1
55,0,77,0,44,0,22,44,56,4
55,0,95,6,-10,0,26,51,66,4
55,0,77,-1,20,-2,22,44,34,4
37,1,95,5,-4,0,51,44,42,1
77,-2,81,0,44,0,51,123,118.0,5
56,0,81,0,44,-26.0,25,51,76,4
41,0,95,0,42,12,45,44,0,1
57,1,95,0,56,0,25,44,0,1
48,0,84,4,46,0,36,44,2,1
37,0,95,0,30,-29.0,51,44,6,1
56,0,84,0,-12,44,3,44,94.0,5
41,1,81,0,42,0,39,39,0,1
56,0,81,0,44,44,25,86,62.0,4
105,0,95,6,44,0,2,44,34,5
55,0,95,-7,12,2,21,44,42,4
56,0,95,0,44,14,40,46,6,4
39,0,77,0,38,0,38,39,0,1
37,0,78,0,8,-5,41,44,2,1
45,5,95,1,44,-4,41,42,2,1
37,0,83,3,36,-5,45,46,2,1
55,0,95,5,36,-15,40,59,20,4
42,4,95,0,42,-5,45,46,2,1
56,0,76,0,36,0,40,44,0,1
44,0,95,0,44,1,44,44,0,1
41,-4,86,0,44,-5,45,44,2,1
37,0,80,0,36,-20.0,43,44,2,1
56,0,81,0,-18,44,25,44,74.0,4
63,-1,95,6,44,0,51,44,0,1
37,-2,79,0,24,44,42,44,14,1
37,0,95,0,26,44,69.0,44,12,1
37,0,81,-3,20,0,44,44,16,1
37,0,95,1,34,0,46,44,4,1
46,5,95,0,44,-17,51,44,2,1
51,0,95,0,44,44,33.0,44,2,1
49,-1,95,0,46,-5,58.0,44,2,1
52,4,81,0,44,0,29.0,51,0,1
41,-2,86,0,42,0,46,51,0,1
48,0,95,0,46,-5,58.0,51,2,1
56,0,76,0,44,0,38,44,0,1
37,0,95,0,10,-4,45,51,26,1
75,1,79,0,-42,0,4,123,120,5
56,1,84,2,44,0,4,112.0,108.0,5
49,0,95,-4,50,4,40,39,0,1
47,-4,95,-9,44,-7,40,41,0,1
37,0,95,0,24,-5,51,51,14,1
49,0,95,0,46,-27.0,33.0,44,2,1
37,-10,78,0,10,-5,42,44,26,1
45,-2,79,-4,44,0,34.0,44,2,1
37,0,95,0,20,-30,67.0,44,16,1
46,-1,95,0,46,0,62.0,44,0,1
49,0,81,0,50,12,33.0,51,0,1
56,0,95,0,44,0,41,51,2,4
37,3,75,0,44,0,38,46,8,1
41,0,95,0,38,-7,65.0,44,2,1
37,0,83,0,44,-1,46,44,36,1
37,0,80,0,12,-5,43,44,2,1
49,0,83,-6,44,0,51,44,0,1
53,0,86,3,44,0,33.0,44,0,1
55,0,95,0,46,-5,41,44,8,4
37,0,95,0,34,0,71.0,75,4,1
55,0,95,0,44,-22,41,51,4,4
49,3,95,0,46,-9,39,41,2,1
58,0,95,-4,56,0,22,44,0,1
51,-1,83,0,50,-26.0,32.0,44,2,1
55,0,95,0,44,0,26,118.0,92,4
49,-2,76,-5,44,6,27.0,44,0,1
46,-4,95,0,46,0,35.0,44,0,1
55,0,95,0,38,0,40,44,2,4
56,0,80,-2,6,44,24,51,50,4
55,0,95,0,42,0,41,44,2,4
84,0,95,0,-2,-11,3,44,88.0,5
37,0,79,0,28,-3,43,44,8,1
47,-2,79,0,44,0,31.0,44,0,1
37,0,95,0,34,-27.0,59.0,44,4,1
56,-2,83,0,56,4,27.0,44,0,1
45,0,84,0,44,0,40,41,2,1
45,0,95,8,44,0,37,51,0,1
104,-11,95,-1,44,-5,3,51,34,5
37,0,76,0,30,44,39,45,6,1
37,-4,80,0,34,25,43,51,4,1
56,0,95,0,50,-24,41,48,6,4
44,0,77,0,44,44,33.0,44,2,1
53,0,81,0,44,44,51,44,0,1
55,0,76,0,-12,-4,21,44,68.0,1
56,-5,95,0,44,0,62.0,44,0,1
45,0,83,6,44,0,38,39,0,1
56,0,77,0,6,-18,22,44,50,4
55,-3,81,3,-4,0,25,51,60.0,1
37,0,76,0,28,0,40,48,8,1
37,0,95,-2,44,0,59.0,75,16,1
56,-1,95,0,44,0,51,41,2,1
37,0,95,0,36,2,37,39,2,1
37,0,76,0,34,-5,40,44,2,1
49,0,95,5,50,1,38,44,0,1
55,0,95,-1,42,-18,40,44,14,1
56,0,95,8,50,0,51,48,6,4
37,-3,76,0,36,-27.0,39,44,2,1
82,1,86,1,44,0,51,128.0,124.0,5
37,0,77,-2,44,44,41,51,58,1
49,2,95,0,50,44,38,44,0,1
56,0,95,0,44,0,40,44,4,4
55,-2,95,-8,46,-12,42,44,8,4
49,0,95,-1,46,-14,58.0,44,2,1
41,1,75,0,44,44,51,44,0,1
42,-5,77,0,42,0,51,44,0,1
42,3,78,-7,42,0,36,44,2,1
55,0,81,-1,44,-5,26,44,2,1
49,-2,95,0,50,0,40,51,0,1
55,-2,76,0,-18,-1,21,44,74.0,4
38,4,92,1,10,-3,54.0,81,28,1
46,4,95,0,46,0,35.0,44,0,1
55,-4,81,0,44,0,27.0,44,0,1
49,0,95,0,50,44,34.0,44,0,1
46,0,95,2,46,0,51,42,0,1
104,2,95,3,44,2,1,44,2,5
41,0,81,-1,42,44,40,39,0,1
59,0,95,0,56,-11,28.0,51,2,1
37,-1,95,-4,30,-7,40,45,2,1
51,3,79,0,50,-16,27.0,44,2,1
37,-2,79,0,44,44,51,44,0,1
37,0,81,0,24,44,44,44,14,1
37,0,78,0,16,-2,42,44,22,1
37,0,75,0,26,44,38,44,12,1
55,0,77,0,44,44,22,44,40,1
55,0,77,-2,12,-1,51,44,42,4
46,3,95,0,46,44,36,44,0,1
37,0,95,0,24,-25.0,69.0,44,14,1
84,3,95,0,-2,-5,3,51,88.0,5
37,0,76,0,44,30,51,44,16,1
45,0,77,0,46,-5,31.0,44,0,1
51,0,86,-5,44,0,35.0,44,0,1
56,0,77,0,20,0,22,44,36,4
41,0,77,0,42,30,37,44,2,1
51,1,95,0,44,44,51.0,44,0,1
41,-1,77,0,38,-12,36,44,2,1
37,0,80,0,26,14,43,44,12,1
37,0,78,0,6,-30,51,73,32,1
37,0,95,1,24,-12,69.0,44,14,1
43,0,78,0,42,-2,35.0,44,2,1
56,5,86,0,50,0,37,51,0,1
41,4,77,0,38,-18,36,39,2,1
49,0,95,0,46,-21.0,58.0,44,2,1
56,0,95,0,44,-5,41,51,2,1
43,0,84,-3,42,-5,41,44,2,1
56,0,95,0,16,-2,38,78,40,4
37,0,76,-1,44,-5,39,51,2,1
51,-2,83,0,50,-5,32.0,44,2,1
55,-1,95,0,50,-16,42,44,6,4
46,2,95,1,46,0,41,41,0,1
51,-2,84,0,44,44,34.0,44,0,1
83,3,95,0,44,0,4,128.0,124.0,5
55,0,95,0,44,-5,51,44,8,4
41,0,75,0,42,-5,34.0,44,0,1
56,0,78,4,0,0,51,78,56,4
39,0,86,2,38,0,51,48,0,1
55,0,95,0,26,-24,36,44,30,4
55,0,95,0,50,-8,51,46,6,4
37,0,76,0,44,44,39,44,14,1
39,0,79,-2,38,-5,40,41,0,1
44,-5,84,0,44,-5,40,44,2,1
45,0,83,0,44,0,39,39,2,1
39,5,75,0,38,-5,35.0,44,0,1
56,0,83,0,50,-25.0,31.0,44,2,1
53,0,95,0,44,-5,29.0,44,0,1
46,0,76,0,46,0,29.0,44,0,1
37,0,95,4,20,0,51,44,16,1
45,-1,80,0,46,44,35.0,44,0,1
50,4,95,2,50,-5,46,44,0,1
37,0,95,0,26,-16,67.0,78,12,1
56,0,95,3,38,-2,46,48,2,1
56,0,95,0,44,44,39,44,0,1
56,0,103,0,30,44,51,51,6,1
37,0,78,-1,30,44,41,51,6,1
56,0,95,6,44,0,35.0,44,0,1
56,0,95,5,46,-13,28.0,44,2,1
41,1,75,0,38,0,34.0,44,2,1
37,0,103,0,20,-5,66,82,16,1
51,0,86,0,44,44,35.0,51,0,1
55,0,95,0,44,-19,26,51,76,4
56,0,77,0,-12,0,40,44,50,1
41,5,76,0,42,4,35.0,44,0,1
51,0,83,0,44,30,32.0,44,2,1
56,0,95,0,18,44,51,59,38,4
56,0,86,0,44,-19,31.0,51,2,1
49,5,78,0,44,-1,29.0,44,2,1
56,0,95,0,44,-5,34.0,44,0,1
38,2,95,0,34,0,68.0,44,4,1
50,1,86,-1,44,0,35.0,44,2,1
37,0,75,0,18,-30,38,44,18,1
56,0,81,0,44,-29.0,25,44,2,1
55,0,95,3,44,0,26,44,2,1
37,0,95,0,10,-6,45,44,2,1
40,-5,95,0,38,0,39,44,2,1
37,0,77,5,36,-5,39,41,2,1
41,0,95,0,42,8,38,51,0,1
37,0,76,0,34,5,39,44,4,1
45,0,77,0,44,-5,32.0,44,2,1
42,0,86,0,42,0,44,44,0,1
49,0,77,2,46,-5,28.0,44,2,1
56,0,95,0,46,-4,40,44,10,4
59,0,84,0,44,-11,25,44,2,1
41,0,79,-3,42,0,38,51,0,1
55,3,95,0,44,44,51,44,28,4
37,0,78,0,16,4,41,44,22,1
37,4,75,0,36,-5,38,39,0,1
49,-1,95,0,50,0,39,51,0,1
37,0,95,0,44,1,57.0,44,28,1
43,0,84,0,44,44,41,44,0,1
55,0,95,1,44,-5,41,42,2,1
46,0,95,-2,46,0,51,44,0,1
37,0,95,-6,30,0,60.0,44,6,1
44,0,95,0,42,-5,44,46,2,1
55,0,79,0,44,-5,23,51,46,4
56,-2,95,0,50,-5,39,51,2,1
46,-2,95,0,46,0,39,51,0,1
47,2,95,0,46,0,35.0,44,0,1
56,0,76,0,24,5,40,51,14,1
41,0,77,0,38,-11,51,44,2,1
63,0,95,0,44,0,48.0,44,2,1
56,0,95,-1,50,44,41,48,6,4
56,-4,95,1,38,0,36,44,2,1
37,0,77,0,-4,-10,41,44,42,1
37,0,80,0,44,-5,43,46,2,1
56,0,95,0,28,-23,69.0,51,8,1
39,-3,83,0,38,0,45,44,0,1
80,-1,84,-6,44,0,4,120.0,116.0,5
56,1,79,0,44,-19,26,51,2,1
37,-4475.0,95,-4,30,44,69.0,75,6,1
47,-1,95,-6,46,-9,40,41,0,1
54,-2,95,0,44,0,28.0,44,0,1
38,0,95,0,36,44,51,44,2,1
49,2,95,0,50,5,33.0,44,0,1
42,-1,76,-4,42,0,35.0,44,2,1
56,0,77,0,44,0,26,44,0,1
56,0,78,0,0,-20.0,41,78,2,1
37,0,95,-6,36,-13,51,44,2,1
55,-4,77,-9,0,0,22,44,56,4
56,0,95,0,44,44,41,42,2,1
46,0,95,1,44,-25.0,39,41,2,1
51,0,81,0,44,44,30.0,51,0,1
56,3,95,-4,38,-6,42,59,18,4
37,0,95,0,16,-14,68.0,44,22,1
55,-1,79,-5,44,-5,23,44,2,4
56,0,76,0,44,4,20.0,44,58,1
55,0,79,0,6,6,23,44,50,4
78,0,83,8,-42,-17,5,126.0,122.0,5
56,0,95,0,46,0,60.0,44,2,1
56,0,81,0,-18,44,25,44,2,4
37,0,81,0,36,0,45,45,0,1
56,4,79,0,46,44,33.0,44,0,1
53,0,95,0,44,44,34.0,44,0,1
37,0,95,0,36,-11,69.0,44,2,1
56,-1,86,0,44,-10,40,42,2,1
55,1,81,0,44,0,26,44,0,1
56,5,79,0,42,0,51,44,0,1
37,0,80,0,30,-22,43,44,6,1
49,0,80,0,46,-10,31.0,44,2,1
46,0,86,0,46,0,41,44,0,1
56,4,95,0,44,-3,40,44,4,4
41,0,95,0,42,44,44,51,0,1
56,0,95,0,44,-4,40,44,4,4
85,0,95,-1,44,44,3,44,80,5
37,-5,79,0,44,0,51,44,0,1
46,0,79,0,46,6,34.0,44,0,1
37,0,76,0,36,-11,39,44,2,1
62,3,95,0,44,1,47,44,2,1
83,0,95,0,44,0,4,128.0,124.0,5
45,0,81,0,44,-18,36,44,2,1
56,0,78,0,12,20,41,44,24,1
37,0,79,0,2,-10,42,51,2,1
40,-4,81,2,38,0,41,42,2,1
46,1,79,0,46,44,33.0,44,0,1
37,0,77,0,44,44,40,44,16,1
54,0,77,0,44,0,23,44,2,1
41,0,95,4,42,0,51,45,2,1
55,1,95,-10,-2,0,51,76,58,4
55,0,95,0,44,2,51,41,2,1
56,0,83,0,42,-24,39,41,2,1
45,0,95,0,46,44,37,44,0,1
47,3,95,0,46,-5,51,51,0,1
42,-4,95,-4,42,0,66,51,2,1
55,0,92,-1,0,0,37,44,56,1
39,-2,80,-3,38,0,51,41,0,1
39,0,79,0,38,0,41,51,0,1
47,0,95,4,44,0,38,39,0,1
56,-1,86,-3,46,-5,40,39,0,1
37,0,103,0,34,-5,66,51,4,1
54,-4,95,0,44,0,34.0,44,0,1
56,0,76,0,-12,44,21,44,68.0,1
55,0,78,-7,44,-1,23,44,38,4
55,-1,95,0,44,-12,51,44,12,4
55,1,81,0,44,0,25,44,2,1
49,0,83,0,50,4,33.0,44,0,1
51,0,95,0,50,-16,51,44,2,1
45,0,81,0,44,-7,35.0,51,2,1
37,0,76,0,26,-5,39,44,10,1
56,0,79,0,44,-1,43,51,2,1
46,4,86,0,44,0,41,44,0,1
53,-2,86,0,44,-17,33.0,51,2,1
56,1,95,-2,46,0,42,44,2,4
37,0,95,0,-4,-27.0,45,44,2,1
55,0,95,2,-18,-12,51,100,2,4
53,5,84,0,44,44,32.0,44,0,1
55,0,95,0,44,6,23,44,8,4
37,0,76,0,34,14,39,42,2,1
49,0,95,0,50,0,51,44,0,1
56,0,80,0,42,-5,39,39,0,1
45,0,77,0,44,44,32.0,44,0,1
56,0,77,0,20,44,51,44,36,1
53,0,95,0,44,21,29.0,44,0,1
56,0,95,-2,44,0,1,51,34,5
41,0,95,3,42,44,37,44,0,1
56,4,95,-3,44,0,40,44,4,4
37,0,95,0,28,-12,60.0,44,8,1
56,0,95,0,38,-9,41,44,16,1
59,0,95,-4,56,-7,28.0,44,2,1
42,-5,83,0,42,0,41,41,0,1
56,0,95,0,44,-1,40,44,4,4
56,3,95,-4,38,-3,42,59,2,4
56,0,95,-7,36,0,59.0,44,2,1
41,0,81,6,42,-5,39,39,0,1
37,0,95,0,26,-5,44,44,10,1
37,-2,95,-3,36,-4,69.0,44,0,1
56,0,95,0,50,44,40,46,2,4
82,0,86,0,44,4,4,128.0,124.0,5
80,0,84,0,44,-11,51,51,116.0,5
85,0,95,0,0,0,3,44,84,5
44,2,76,0,44,0,31.0,44,0,1
40,1,77,2,38,0,37,39,2,1
56,0,81,0,56,0,25,44,0,1
56,0,95,0,44,44,39,44,4,4
49,0,95,0,50,44,61.0,44,0,1
37,0,95,0,8,-5,58.0,44,30,1
41,0,80,0,38,-9,39,41,2,1
53,0,95,0,44,44,55.0,44,0,1
43,0,81,0,42,-9,51,39,2,1
56,2,95,0,50,-29.0,42,44,6,4
55,0,95,0,44,26,41,44,12,4
39,5,95,2,38,0,39,44,0,1
45,0,80,0,44,-14,35.0,44,2,1
43,0,95,3,42,-3,44,46,2,1
37,0,80,0,10,-5,43,44,26,1
37,0,76,0,36,21,38,39,2,1
46,0,77,0,46,-3,32.0,44,0,1
53,-1,95,0,44,-5,51,48,2,1
56,0,77,1,-2,25,21,44,58,4
55,0,95,0,44,-21.0,41,44,2,4
37,0,78,0,12,30,42,51,24,1
56,0,95,0,44,0,40,44,4,4
49,1,79,-6,50,-5,30.0,44,0,1
46,0,84,0,46,44,38,44,0,1
56,-1,95,0,56,44,32.0,44,0,1
40,-3,95,0,38,0,67.0,44,2,1
47,-2,95,-3,46,0,40,41,0,1
55,-4,75,0,0,-5,20.0,75,54.0,4
37,0,77,0,-2,-7,40,44,2,1
44,0,95,0,44,-24,41,44,2,1
56,0,77,0,-24,-2,21,103,82,4
104,-1,95,0,44,-27.0,1,44,2,5
56,0,95,0,56,2,40,39,0,1
56,0,80,-2,44,-8,24,59,36,4
38,0,80,0,38,1,51,41,0,1
44,0,95,-3,44,0,51,41,0,1
55,0,83,0,-30,-5,27.0,114.0,2,4
42,2,76,0,42,0,34.0,51,0,1
42,0,80,-1,42,-2,38,51,0,1
56,0,95,0,50,44,42,44,6,4
55,0,95,0,50,-26.0,51,51,6,4
37,0,76,0,44,-13,40,44,16,1
51,0,78,0,50,-5,27.0,44,2,1
49,0,95,0,46,-11,58.0,44,2,1
37,0,78,0,-4,44,41,51,42,1
